datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2026-06-27 22:11:00,1000,162,B+16.5,11,16.0,-15.263693206478006,0.940400940308664,4.3560389071725405,0.030588925928255444,0.07221870106328249,0.11198736898466441
2026-06-27 23:40:30,2000,109,B+2.5,14,32.0,0.7363067935219938,0.9330930360290094,4.056944634041676,0.038701031027592446,0.10503160172950726,0.16761899232494867
2026-06-28 01:56:52,3000,104,B+3.5,8,48.0,16.736306793521994,0.9176503855237503,3.9309931635789916,0.05981830819870948,0.1546251094650365,0.23539296940139762
2026-06-28 04:47:56,4000,107,W+4.5,8,32.73630679352199,64.0,0.9084848410768759,3.7673943626803954,0.07711983175848827,0.1902103180170983,0.28295280625615865
2026-06-28 08:01:38,5000,106,B+6.5,17,48.73630679352199,17.472613587043984,0.9089072624716592,3.6213235617676376,0.10002080440472792,0.23364636705098368,0.3357782540750023
2026-06-28 11:16:24,6000,153,W+1.5,28,33.47261358704398,64.73630679352199,0.8989370494954012,3.3974984877527423,0.11544186781623099,0.26477394965979156,0.3730536189181387
2026-06-28 14:28:51,7000,111,W+0.5,15,18.208920380565974,49.47261358704398,0.8932044253501055,3.1766517694270955,0.1365365665636123,0.3039507403303868,0.42036509311180675
