datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2026-06-19 00:43:21,1000,89,B+15.5,5,16.0,-15.263693206478006,0.9416380065304626,4.36015329020426,0.02098987035146542,0.054505927642602904,0.08555287302378314
2026-06-19 05:54:26,2000,129,W+22.5,10,0.7363067935219938,32.0,0.9437092603440994,4.054644942994394,0.054810736363035246,0.140041060476308,0.2143321382896199
2026-06-26 01:02:05,1000,112,B+5.5,3,16.0,-15.263693206478006,0.93305003912134,4.351454460683228,0.024823364152881732,0.06459848305247387,0.10145775980105183
2026-06-26 06:15:44,2000,124,B+1.5,13,32.0,0.7363067935219938,0.9208007453806082,4.003993615002571,0.055633236084836814,0.14290852029074558,0.21629162292097068
2026-06-26 11:13:12,3000,106,B+5.5,14,48.0,16.736306793521994,0.9095880981272659,3.785714618309101,0.08528677017261205,0.20154146124332928,0.293706586932576
2026-06-26 16:24:33,4000,97,W+1.5,13,32.73630679352199,64.0,0.9169755348100328,3.5734810973360887,0.11115841828465264,0.2569505258353614,0.36459638648455556
