datetime,game_length,game_result,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-18 19:19:57,122,W+40.5,3,True,False,False,,-1,54.6901,0
2026-06-18 19:20:53,135,B+44.5,4,True,False,False,,-1,55.4649,0
2026-06-18 19:21:38,101,W+5.5,3,True,False,False,,-1,51.8053,0
2026-06-18 19:22:24,105,B+27.5,6,True,False,False,,-1,50.4786,0
2026-06-18 19:23:34,150,B+40.5,9,True,False,False,,-1,54.47,0
2026-06-18 19:24:05,71,B+0.5,4,True,False,False,,-1,50.4444,0
2026-06-18 19:25:05,157,W+38.5,3,True,False,False,,-1,51.8951,0
2026-06-18 19:25:57,130,B+22.5,2,True,False,False,,-1,51.8117,0
2026-06-18 19:26:20,62,W+10.5,2,True,False,False,,-1,48.6725,0
2026-06-18 19:26:45,63,B+3.5,2,True,False,False,,-1,46.3229,0
2026-06-18 19:27:26,95,W+13.5,2,True,False,False,,-1,45.8155,0
2026-06-18 19:28:22,149,W+34.5,7,True,False,False,,-1,46.6222,0
2026-06-18 19:29:27,162,B+50.5,3,True,False,False,,-1,48.0492,0
2026-06-18 19:30:10,118,W+26.5,3,True,False,False,,-1,47.7138,0
2026-06-18 19:31:11,162,B+29.5,2,True,False,False,,-1,48.6214,0
2026-06-18 19:32:14,162,B+32.5,1,True,False,False,,-1,49.4821,0
2026-06-18 19:32:54,97,B+16.5,3,True,False,False,,-1,48.9346,0
2026-06-18 19:33:14,52,W+8.5,2,True,False,False,,-1,47.3425,0
2026-06-18 19:33:23,28,W+7.5,2,True,False,False,,-1,45.2834,0
2026-06-18 19:34:14,108,B+14.5,4,True,False,False,,-1,45.5699,0
2026-06-18 19:35:20,162,B+41.5,2,True,False,False,,-1,46.5405,0
2026-06-18 19:35:30,34,W+7.5,2,True,False,False,,-1,44.9023,0
2026-06-18 19:35:47,48,W+10.5,3,True,False,False,,-1,43.6972,0
2026-06-18 19:35:53,20,W+7.5,2,True,False,False,,-1,42.1056,0
2026-06-18 19:36:49,162,B+12.5,1,True,False,False,,-1,42.6527,0
2026-06-18 19:37:33,108,B+24.5,3,True,False,False,,-1,42.7288,0
2026-06-18 19:38:39,150,B+33.5,4,True,False,False,,-1,43.5733,0
2026-06-18 19:39:49,150,B+7.5,5,True,False,False,,-1,44.5254,0
2026-06-18 19:40:46,141,B+33.5,3,True,False,False,,-1,44.9463,0
2026-06-18 19:41:36,126,W+33.5,4,True,False,False,,-1,45.1273,0
2026-06-18 19:42:25,125,B+22.5,4,True,False,False,,-1,45.2508,0
2026-06-18 19:43:20,132,W+37.5,13,True,False,False,,-1,45.5554,0
2026-06-18 19:44:00,89,W+8.5,2,True,False,False,,-1,45.4019,0
2026-06-18 19:44:34,82,W+6.5,7,True,False,False,,-1,45.062,0
2026-06-18 19:45:35,155,W+20.5,7,True,False,False,,-1,45.517,0
