datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-25 09:19:51,85,B+0.5,17553,9,True,False,False,,-1,105.2137,0
2026-06-25 09:21:25,91,B+14.5,18801,6,True,False,False,,-1,99.1336,0
2026-06-25 09:22:46,87,B+1.5,17969,9,True,False,False,,-1,93.219,0
2026-06-25 09:24:08,79,B+0.5,16305,6,True,False,False,,-1,90.3442,0
2026-06-25 09:25:39,118,B+0.5,24417,14,True,False,False,,-1,90.6134,0
2026-06-25 09:26:41,57,B+0.5,11729,5,True,False,False,,-1,85.7299,0
2026-06-25 09:27:57,78,W+5.5,16097,4,True,False,False,,-1,84.4389,0
2026-06-25 09:29:21,99,B+10.5,20465,8,True,False,False,,-1,84.3095,0
2026-06-25 09:30:44,89,B+2.5,18385,11,True,False,False,,-1,84.1958,0
2026-06-25 09:31:57,69,B+0.5,14225,7,True,False,False,,-1,83.039,0
2026-06-25 09:33:14,84,W+0.5,17345,8,True,False,False,,-1,82.4919,0
2026-06-25 09:34:47,110,W+0.5,22753,8,True,False,False,,-1,83.3681,0
2026-06-25 09:35:50,62,W+9.5,12769,2,True,False,False,,-1,81.8466,0
2026-06-25 09:37:11,103,W+0.5,21297,12,True,False,False,,-1,81.7384,0
2026-06-25 09:38:31,84,W+3.5,17345,10,True,False,False,,-1,81.6352,0
2026-06-25 09:39:55,91,B+0.5,18801,12,True,False,False,,-1,81.7708,0
2026-06-25 09:41:02,64,W+6.5,13185,5,True,False,False,,-1,80.8996,0
2026-06-25 09:42:22,85,B+5.5,17553,9,True,False,False,,-1,80.8976,0
2026-06-25 09:43:48,109,B+4.5,22545,12,True,False,False,,-1,81.1231,0
2026-06-25 09:45:17,102,W+0.5,21089,8,True,False,False,,-1,81.5164,0
2026-06-25 09:46:47,114,B+3.5,23585,14,True,False,False,,-1,81.9207,0
2026-06-25 09:48:06,83,B+4.5,17137,2,True,False,False,,-1,81.8067,0
2026-06-25 09:49:34,102,W+20.5,21089,5,True,False,False,,-1,82.0738,0
2026-06-25 09:50:52,78,W+14.5,16097,3,True,False,False,,-1,81.9082,0
2026-06-25 09:51:40,44,W+7.5,9025,2,True,False,False,,-1,80.5298,0
2026-06-25 09:53:17,119,W+2.5,24625,12,True,False,False,,-1,81.1827,0
2026-06-25 09:55:07,162,B+31.5,33569,16,True,False,False,,-1,82.2368,0
2026-06-25 09:56:37,113,W+2.5,23377,13,True,False,False,,-1,82.5272,0
2026-06-25 09:57:58,88,W+0.5,18177,7,True,False,False,,-1,82.4734,0
2026-06-25 09:59:12,75,B+0.5,15473,5,True,False,False,,-1,82.1829,0
2026-06-25 10:00:37,109,W+0.5,22545,12,True,False,False,,-1,82.2827,0
2026-06-25 10:01:47,68,W+1.5,14017,2,True,False,False,,-1,81.9042,0
2026-06-25 10:03:23,119,W+13.5,24625,12,True,False,False,,-1,82.3219,0
2026-06-25 10:04:39,78,W+4.5,16097,5,True,False,False,,-1,82.1427,0
2026-06-25 10:05:54,71,B+4.5,14641,7,True,False,False,,-1,81.9382,0
2026-06-25 10:07:24,99,B+14.5,20465,2,True,False,False,,-1,82.1592,0
2026-06-25 10:08:38,75,B+0.5,15473,8,True,False,False,,-1,81.9392,0
2026-06-25 10:09:42,60,W+5.5,12353,2,True,False,False,,-1,81.452,0
2026-06-25 10:10:52,70,W+12.5,14433,2,True,False,False,,-1,81.1698,0
2026-06-25 10:12:07,77,B+5.5,15889,7,True,False,False,,-1,81.0037,0
2026-06-25 10:12:36,26,W+7.5,5281,2,True,False,False,,-1,79.7446,0
2026-06-25 10:13:36,56,W+9.5,11521,3,True,False,False,,-1,79.2729,0
2026-06-25 10:14:46,65,B+0.5,13393,7,True,False,False,,-1,79.0517,0
2026-06-25 10:16:10,95,B+3.5,19633,11,True,False,False,,-1,79.1719,0
