datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-25 09:19:05,49,B+0.5,10535,11,True,False,False,,-1,60.327,0
2026-06-25 09:19:50,62,B+0.5,13239,9,True,False,False,,-1,52.5434,0
2026-06-25 09:20:28,44,W+3.5,9495,6,True,False,False,,-1,47.4902,0
2026-06-25 09:21:08,44,W+0.5,9495,5,True,False,False,,-1,45.7946,0
2026-06-25 09:21:54,47,B+0.5,10119,6,True,False,False,,-1,45.8067,0
2026-06-25 09:22:14,20,W+7.5,4503,2,True,False,False,,-1,41.4982,0
2026-06-25 09:22:46,36,W+2.5,7831,7,True,False,False,,-1,40.1261,0
2026-06-25 09:23:55,90,B+1.5,19063,8,True,False,False,,-1,43.7721,0
2026-06-25 09:24:30,37,B+0.5,8039,5,True,False,False,,-1,42.7461,0
2026-06-25 09:24:51,22,W+7.5,4919,2,True,False,False,,-1,40.6199,0
2026-06-25 09:25:37,55,B+0.5,11783,11,True,False,False,,-1,41.123,0
2026-06-25 09:26:42,87,B+10.5,18439,10,True,False,False,,-1,43.094,0
2026-06-25 09:27:05,19,W+6.5,4295,2,True,False,False,,-1,41.502,0
2026-06-25 09:27:42,41,B+0.5,8871,7,True,False,False,,-1,41.2204,0
2026-06-25 09:28:08,27,W+2.5,5959,6,True,False,False,,-1,40.1865,0
2026-06-25 09:28:41,40,W+2.5,8663,7,True,False,False,,-1,39.7606,0
2026-06-25 09:29:36,59,B+7.5,12615,8,True,False,False,,-1,40.6236,0
2026-06-25 09:30:03,26,W+9.5,5751,4,True,False,False,,-1,39.895,0
2026-06-25 09:30:49,49,B+4.5,10535,6,True,False,False,,-1,40.2015,0
2026-06-25 09:31:38,61,B+5.5,13031,8,True,False,False,,-1,40.6407,0
2026-06-25 09:31:59,20,W+7.5,4503,2,True,False,False,,-1,39.7073,0
2026-06-25 09:33:08,104,B+0.5,21975,15,True,False,False,,-1,41.0533,0
2026-06-25 09:33:35,29,W+5.5,6375,2,True,False,False,,-1,40.4419,0
2026-06-25 09:34:09,39,B+0.5,8455,9,True,False,False,,-1,40.1802,0
2026-06-25 09:34:47,41,W+4.5,8871,4,True,False,False,,-1,40.0567,0
2026-06-25 09:35:06,19,W+7.5,4295,2,True,False,False,,-1,39.277,0
2026-06-25 09:35:43,43,B+1.5,9287,9,True,False,False,,-1,39.1858,0
2026-06-25 09:36:09,27,B+0.5,5959,4,True,False,False,,-1,38.6937,0
2026-06-25 09:36:39,32,W+2.5,6999,3,True,False,False,,-1,38.4019,0
2026-06-25 09:38:01,142,W+11.5,29879,27,True,False,False,,-1,39.853,0
2026-06-25 09:38:26,27,W+4.5,5959,4,True,False,False,,-1,39.3711,0
2026-06-25 09:38:47,20,W+7.5,4503,2,True,False,False,,-1,38.8142,0
2026-06-25 09:39:06,19,W+6.5,4295,2,True,False,False,,-1,38.2193,0
2026-06-25 09:40:04,64,B+1.5,13655,7,True,False,False,,-1,38.7832,0
2026-06-25 09:40:38,37,B+1.5,8039,9,True,False,False,,-1,38.6634,0
2026-06-25 09:41:12,39,B+1.5,8455,6,True,False,False,,-1,38.5165,0
2026-06-25 09:41:54,49,B+0.5,10535,8,True,False,False,,-1,38.629,0
2026-06-25 09:42:43,52,W+3.5,11159,7,True,False,False,,-1,38.8857,0
2026-06-25 09:43:02,19,W+6.5,4295,2,True,False,False,,-1,38.3924,0
2026-06-25 09:43:25,19,W+6.5,4295,2,True,False,False,,-1,37.988,0
2026-06-25 09:44:33,84,W+0.5,17815,10,True,False,False,,-1,38.7233,0
2026-06-25 09:45:21,63,B+10.5,13447,9,True,False,False,,-1,38.9462,0
2026-06-25 09:45:43,21,W+6.5,4711,3,True,False,False,,-1,38.5464,0
2026-06-25 09:46:20,40,W+0.5,8663,6,True,False,False,,-1,38.5193,0
2026-06-25 09:47:44,115,B+8.5,24263,13,True,False,False,,-1,39.54,0
2026-06-25 09:48:07,20,W+6.5,4503,2,True,False,False,,-1,39.1734,0
2026-06-25 09:48:33,27,W+4.5,5959,5,True,False,False,,-1,38.8829,0
2026-06-25 09:49:14,42,W+0.5,9079,5,True,False,False,,-1,38.9368,0
2026-06-25 09:49:45,32,W+4.5,6999,4,True,False,False,,-1,38.767,0
2026-06-25 09:50:10,20,W+7.5,4503,2,True,False,False,,-1,38.4906,0
2026-06-25 09:51:38,132,W+2.5,27799,15,True,False,False,,-1,39.4649,0
2026-06-25 09:52:08,29,B+0.5,6375,6,True,False,False,,-1,39.2833,0
2026-06-25 09:53:04,73,B+0.5,15527,10,True,False,False,,-1,39.6024,0
2026-06-25 09:54:11,93,B+2.5,19687,10,True,False,False,,-1,40.1129,0
2026-06-25 09:54:32,20,W+7.5,4503,2,True,False,False,,-1,39.7677,0
2026-06-25 09:54:54,24,W+9.5,5335,4,True,False,False,,-1,39.4357,0
2026-06-25 09:55:22,28,W+5.5,6167,3,True,False,False,,-1,39.2352,0
2026-06-25 09:55:44,20,W+7.5,4503,2,True,False,False,,-1,38.9407,0
2026-06-25 09:56:24,41,W+2.5,8871,7,True,False,False,,-1,38.9565,0
2026-06-25 09:57:14,63,B+1.5,13447,7,True,False,False,,-1,39.1386,0
2026-06-25 09:57:39,24,W+7.5,5335,3,True,False,False,,-1,38.9183,0
2026-06-25 09:58:19,43,B+1.5,9287,8,True,False,False,,-1,38.9359,0
2026-06-25 09:58:59,43,B+0.5,9287,8,True,False,False,,-1,38.9508,0
2026-06-25 10:00:36,141,B+1.5,29671,23,True,False,False,,-1,39.8611,0
2026-06-25 10:01:27,53,B+0.5,11367,7,True,False,False,,-1,40.0279,0
2026-06-25 10:02:00,34,W+4.5,7415,5,True,False,False,,-1,39.9166,0
2026-06-25 10:03:20,128,B+0.5,26967,18,True,False,False,,-1,40.5149,0
2026-06-25 10:03:52,37,W+3.5,8039,5,True,False,False,,-1,40.3914,0
2026-06-25 10:04:42,57,B+1.5,12199,6,True,False,False,,-1,40.5355,0
2026-06-25 10:05:18,34,W+9.5,7415,4,True,False,False,,-1,40.4674,0
2026-06-25 10:06:23,94,W+0.5,19895,14,True,False,False,,-1,40.8158,0
2026-06-25 10:06:44,19,W+6.5,4295,2,True,False,False,,-1,40.5334,0
2026-06-25 10:07:56,109,W+0.5,23015,16,True,False,False,,-1,40.9671,0
2026-06-25 10:08:26,33,W+6.5,7207,2,True,False,False,,-1,40.8147,0
2026-06-25 10:09:31,82,W+0.5,17399,9,True,False,False,,-1,41.1449,0
2026-06-25 10:10:08,38,W+7.5,8247,4,True,False,False,,-1,41.0913,0
2026-06-25 10:10:38,35,B+0.5,7623,8,True,False,False,,-1,40.9442,0
2026-06-25 10:11:41,91,B+0.5,19271,13,True,False,False,,-1,41.2281,0
2026-06-25 10:13:32,162,B+37.5,34039,15,True,False,False,,-1,42.1075,0
2026-06-25 10:13:52,20,W+7.5,4503,2,True,False,False,,-1,41.8371,0
2026-06-25 10:14:14,19,W+6.5,4295,2,True,False,False,,-1,41.5863,0
2026-06-25 10:14:56,45,B+0.5,9703,7,True,False,False,,-1,41.597,0
2026-06-25 10:15:31,47,B+0.5,10119,9,True,False,False,,-1,41.5095,0
2026-06-25 10:16:13,51,B+0.5,10951,7,True,False,False,,-1,41.5205,0
2026-06-25 10:16:33,20,W+7.5,4503,2,True,False,False,,-1,41.2721,0
2026-06-25 10:16:55,20,W+7.5,4503,2,True,False,False,,-1,41.0375,0
2026-06-25 10:17:29,33,B+0.5,7207,7,True,False,False,,-1,40.9593,0
2026-06-25 10:18:01,36,W+3.5,7831,6,True,False,False,,-1,40.8632,0
2026-06-25 10:18:22,20,W+7.5,4503,2,True,False,False,,-1,40.6384,0
2026-06-25 10:18:47,25,B+4.5,5543,5,True,False,False,,-1,40.4604,0
2026-06-25 10:19:26,41,W+0.5,8871,8,True,False,False,,-1,40.4519,0
2026-06-25 10:19:51,20,W+7.5,4503,2,True,False,False,,-1,40.2756,0
2026-06-25 10:20:13,23,W+6.5,5127,2,True,False,False,,-1,40.0837,0
2026-06-25 10:20:51,46,W+6.5,9911,5,True,False,False,,-1,40.0652,0
2026-06-25 10:21:15,23,W+6.5,5127,2,True,False,False,,-1,39.8939,0
2026-06-25 10:22:32,110,B+5.5,23223,14,True,False,False,,-1,40.2754,0
2026-06-25 10:23:10,48,W+0.5,10327,10,True,False,False,,-1,40.2495,0
2026-06-25 10:24:22,89,B+8.5,18855,9,True,False,False,,-1,40.5775,0
2026-06-25 10:24:42,20,W+7.5,4503,2,True,False,False,,-1,40.3673,0
2026-06-25 10:25:06,23,W+7.5,5127,2,True,False,False,,-1,40.2095,0
2026-06-25 10:25:26,19,W+6.5,4295,2,True,False,False,,-1,39.8072,0
2026-06-25 10:25:47,20,W+6.5,4503,2,True,False,False,,-1,39.5654,0
2026-06-25 10:26:26,45,B+0.5,9703,4,True,False,False,,-1,39.5782,0
2026-06-25 10:27:23,70,W+0.5,14903,8,True,False,False,,-1,39.7459,0
2026-06-25 10:28:37,85,B+0.5,18023,8,True,False,False,,-1,40.0227,0
