[2026-05-13 15:12:21.823] actor-3 started
[2026-05-13 18:13:42.628] Game 22: Simulations: 41754; Returns: 1 -1; Actions: B b5 W g3 B f9 W d4 B d9 W b3 B a9 W c7 B d5 W j2 B a7 W g6 B g4 W b7 B f6 W PASS B d3 W e4 B h8 W PASS B e8 W PASS B f8 W PASS B a5 W h7 B b8 W PASS B d1 W f2 B c6 W c9 B e9 W PASS B e5 W a1 B h2 W e7 B g9 W j3 B e2 W h6 B g2 W f4 B f3 W b6 B j4 W d6 B b2 W d7 B j5 W e3 B j6 W PASS B d2 W a3 B b4 W PASS B h4 W c4 B a4 W g7 B f1 W f5 B PASS W g8 B a8 W g1 B j7 W a2 B f7 W e1 B h1 W b1 B f1 W c3 B d8 W j9 B c8 W c2 B j8 W a6 B e6 W f3 B c7 W d6 B b7 W h3 B PASS W c1 B c5 W j1 B g5 W e1 B h9 W g1 B d2 W h1 B d7 W d3 B d1 W e2 B h5 W a6 B d6 W h7 B d2 W g7 B b6 W g2 B g8 W d1 B PASS W h6 B b9 W h2 B c9 W b2 B j9 W d2 B PASS W PASS
[2026-05-13 18:22:04.385] Game 23: Simulations: 35114; Returns: 1 -1; Actions: B j7 W h8 B f9 W j1 B j6 W j9 B f8 W PASS B b2 W h1 B f3 W PASS B d5 W a5 B f2 W c1 B c5 W b5 B f6 W d4 B a4 W PASS B g4 W PASS B e6 W PASS B b7 W PASS B j3 W PASS B d2 W j2 B f1 W c3 B a2 W h3 B b4 W a3 B c9 W h5 B c7 W j5 B e1 W a6 B h2 W e3 B h6 W d3 B g7 W c6 B c2 W g2 B b3 W c8 B h9 W j4 B j8 W e2 B a9 W b6 B h7 W g6 B e4 W g9 B c4 W j9 B f4 W e9 B d8 W e7 B PASS W h9 B PASS W a7 B c3 W d3 B b1 W g3 B e3 W e8 B PASS W f5 B d4 W g1 B b9 W h4 B PASS W e5 B b8 W d7 B d9 W a8 B d1 W c8 B e2 W d8 B a3 W c7 B g8 W a9 B h9 W b7 B g5 W e5 B d3 W b9 B d6 W h2 B g9 W d9 B f7 W PASS B PASS
[2026-05-13 18:27:46.498] Game 24: Simulations: 23987; Returns: 1 -1; Actions: B c2 W g2 B h8 W e3 B g5 W h5 B c8 W d4 B e4 W b5 B h7 W g6 B f3 W PASS B j2 W j3 B j1 W PASS B g4 W h2 B c4 W PASS B d1 W PASS B h1 W PASS B b1 W PASS B a9 W a7 B f9 W d5 B e9 W e5 B c6 W b9 B h4 W f2 B b4 W e7 B j4 W j7 B d8 W d7 B c7 W b7 B j9 W f8 B a4 W g8 B b8 W e8 B h9 W e1 B g1 W e2 B e6 W d2 B h3 W c1 B g9 W f4 B d9 W PASS B b3 W f5 B d6 W a3 B a2 W a8 B f6 W c9 B g7 W b6 B j6 W c5 B j5 W d1 B g3 W a6 B j3 W c3 B d3 W a9 B c3 W f1 B h6 W e4 B PASS W PASS
[2026-05-13 18:28:03.461] Game 25: Simulations: 1090; Returns: -1 1; Actions: B a5 W c4 B a1 W b5 B d9 W d6 B h1 W a8 B b9 W j8 B d2 W j3 B PASS W PASS
[2026-05-13 18:35:33.988] Game 26: Simulations: 35914; Returns: 1 -1; Actions: B b8 W j6 B c7 W b7 B a2 W c5 B h7 W a1 B d7 W e2 B d1 W j5 B f1 W c1 B g3 W e9 B g7 W h1 B c4 W PASS B b9 W PASS B e8 W j4 B g2 W PASS B e3 W PASS B a8 W PASS B b4 W PASS B f8 W e4 B a3 W c9 B f4 W d9 B c8 W h6 B h5 W e1 B f9 W a7 B j7 W d3 B a9 W d2 B h9 W d5 B b1 W c6 B h3 W h2 B d8 W f6 B PASS W g8 B PASS W c9 B j2 W g9 B g6 W j8 B f3 W f7 B d6 W h8 B e7 W g5 B d4 W PASS B a4 W g6 B h7 W j9 B d9 W a6 B e5 W c3 B g1 W b5 B j1 W h4 B b3 W h2 B c2 W f5 B a5 W g7 B d1 W h9 B h1 W c1 B j3 W b2 B e4 W a1 B b6 W b5 B b7 W j7 B a7 W c6 B e6 W h5 B c5 W g4 B c6 W f2 B b1 W c2 B a1 W PASS B PASS
[2026-05-13 18:44:20.451] Game 27: Simulations: 38763; Returns: 1 -1; Actions: B g3 W g9 B e9 W j1 B g5 W j4 B h2 W f4 B b4 W g2 B d1 W f2 B b3 W PASS B h8 W PASS B j2 W PASS B c2 W PASS B c7 W e6 B e4 W h4 B e2 W b8 B c6 W d6 B j3 W d8 B j7 W g4 B h6 W h3 B f5 W c1 B a9 W e7 B d4 W PASS B f1 W PASS B e5 W f8 B j6 W j8 B a8 W d2 B b1 W j5 B j9 W f3 B c9 W g1 B c8 W a5 B b5 W f9 B g8 W h5 B c1 W c4 B b6 W h7 B b9 W d5 B PASS W a1 B a7 W a2 B e8 W a3 B h9 W a6 B f6 W e1 B a4 W e3 B g7 W d9 B b7 W h1 B b2 W f7 B c3 W a3 B a2 W c5 B e8 W e9 B h2 W g3 B PASS W d7 B j2 W e2 B h7 W j3 B j2 W a6 B a5 W h2 B e8 W f9 B f7 W d8 B d9 W f1 B e9 W d7 B f8 W e6 B d3 W e7 B c5 W PASS B PASS
[2026-05-13 18:50:38.652] Game 28: Simulations: 28010; Returns: 1 -1; Actions: B e4 W h1 B f3 W j6 B b9 W d6 B a3 W f9 B g2 W d1 B e7 W PASS B e3 W a1 B c6 W a4 B g9 W g1 B e2 W PASS B b2 W d2 B h9 W f4 B g7 W PASS B a9 W PASS B j9 W PASS B a7 W PASS B b3 W PASS B d4 W c3 B c2 W g3 B d3 W f2 B g4 W b8 B c8 W f6 B j5 W h2 B f5 W f7 B h5 W j1 B a2 W b6 B h6 W h4 B a8 W b5 B g5 W e5 B j8 W g8 B a6 W g6 B b1 W c7 B PASS W e6 B PASS W b4 B f4 W j3 B c5 W d7 B d8 W f1 B d5 W g2 B j7 W c1 B h7 W e1 B b7 W e8 B c4 W d9 B h8 W c9 B j4 W b8 B a5 W b5 B b4 W d8 B f8 W j2 B e9 W c8 B f9 W PASS B PASS
[2026-05-13 18:57:39.538] Game 29: Simulations: 31606; Returns: 1 -1; Actions: B g8 W h8 B b5 W j5 B e6 W a8 B f8 W g4 B d7 W d9 B d1 W e1 B e3 W PASS B h7 W a5 B c2 W j1 B h1 W d6 B f6 W d8 B f7 W PASS B b7 W PASS B c1 W PASS B b2 W PASS B f3 W PASS B g6 W d3 B j7 W g5 B g1 W h5 B j6 W j8 B h2 W b6 B c7 W a7 B a1 W f1 B g2 W f5 B a3 W h9 B e5 W b8 B c6 W c4 B e7 W h4 B h3 W a4 B d2 W b4 B a9 W f9 B a6 W f2 B d4 W b6 B g3 W c3 B j2 W c5 B j3 W b3 B c9 W f4 B d5 W e8 B e4 W a2 B h6 W b5 B a3 W b9 B g9 W a2 B j4 W h5 B a3 W c8 B j5 W f5 B g7 W g4 B g5 W a2 B f4 W c9 B a3 W e9 B a2 W a9 B PASS W PASS
[2026-05-13 19:04:11.215] Game 30: Simulations: 32745; Returns: -1 1; Actions: B c6 W f4 B c2 W h5 B e7 W h1 B d3 W h6 B j6 W d8 B b1 W j7 B e4 W b4 B a6 W g8 B c4 W f5 B c3 W g4 B e1 W g5 B h4 W f6 B b9 W f8 B a3 W g2 B c8 W j8 B d5 W j3 B c9 W e8 B g9 W b6 B a2 W h8 B j4 W c1 B d1 W b7 B a7 W h9 B g1 W d6 B f3 W PASS B d7 W f9 B e6 W d9 B d2 W PASS B e5 W PASS B g7 W PASS B b5 W g6 B f7 W c7 B d4 W f1 B b8 W e9 B PASS W h2 B PASS W b7 B g3 W g1 B h3 W a9 B b3 W j5 B a4 W e3 B b6 W f2 B e2 W j1 B a5 W h3 B b2 W f3 B c1 W h4 B d6 W j6 B c7 W h7 B c5 W g3 B a8 W j9 B b7 W j4 B b4 W PASS B a9 W PASS B PASS
[2026-05-13 19:11:17.622] Game 31: Simulations: 34710; Returns: 1 -1; Actions: B b3 W c1 B e1 W f9 B g6 W e7 B j1 W e9 B c9 W a7 B c8 W b4 B d8 W d2 B j9 W g1 B j4 W b1 B d6 W h8 B a1 W PASS B g7 W e3 B f3 W PASS B a8 W PASS B c2 W PASS B b9 W PASS B a9 W b2 B a2 W PASS B a6 W PASS B h9 W e2 B c4 W f7 B a5 W j5 B e4 W d4 B e6 W d1 B e5 W d3 B h1 W g5 B a4 W h5 B j7 W d5 B PASS W f8 B a3 W PASS B j3 W f6 B e8 W f4 B j6 W b8 B c3 W d9 B c5 W b5 B c6 W h7 B g4 W f1 B g8 W e1 B f5 W g3 B h6 W h4 B c7 W f4 B b7 W f2 B j2 W h2 B j8 W h7 B h8 W h3 B b8 W g9 B d7 W e9 B h1 W j1 B f7 W h1 B f6 W f3 B g9 W g2 B f9 W j2 B j4 W j3 B a7 W j4 B PASS W PASS
[2026-05-13 19:18:02.630] Game 32: Simulations: 48308; Returns: 1 -1; Actions: B e5 W e1 B d9 W b4 B f1 W f4 B c1 W a9 B h4 W PASS B d1 W c8 B g4 W g3 B a5 W PASS B h9 W a1 B c4 W a4 B c3 W b5 B e3 W g5 B d5 W g9 B f8 W a6 B j9 W a2 B j8 W h1 B d2 W j2 B b7 W PASS B f3 W PASS B b9 W PASS B g7 W PASS B a7 W PASS B b8 W PASS B a8 W c7 B g6 W b2 B b6 W g1 B h2 W h7 B b3 W h6 B e2 W c9 B PASS W b1 B PASS W f7 B d4 W f2 B PASS W f6 B e7 W g2 B a5 W c5 B a6 W j1 B PASS W c2 B PASS W d8 B j7 W e9 B e4 W g8 B j3 W f5 B a3 W c2 B j5 W h3 B g7 W e1 B d6 W e8 B f1 W j4 B h8 W j6 B b2 W h9 B j3 W j8 B h2 W b1 B PASS W h5 B a2 W j1 B g2 W g1 B c6 W j4 B h1 W d7 B d3 W j7 B j5 W d9 B a9 W g3 B g1 W j4 B PASS W e6 B j5 W b5 B h3 W h8 B e1 W g6 B b4 W e7 B a4 W f9 B g3 W j4 B c5 W j9 B j5 W g7 B j4 W PASS B PASS
[2026-05-13 19:18:02.631] Failed to push a trajectory after 10 seconds.
[2026-05-13 19:18:02.631] Got a quit.
[2026-05-13 19:18:02.631] Closing the log.
