datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-27 14:50:30,126,B+30.5,10627,7,True,False,False,,-1,37.6277,0
2026-06-27 14:50:53,93,W+12.5,9097,2,True,False,False,,-1,30.482,0
2026-06-27 14:51:14,78,W+6.5,8675,2,True,False,False,,-1,27.0283,0
2026-06-27 14:51:25,22,W+7.5,4309,2,True,False,False,,-1,23.0374,0
2026-06-27 14:51:44,62,W+4.5,7489,3,True,False,False,,-1,22.4048,0
2026-06-27 14:52:08,104,W+18.5,9075,2,True,False,False,,-1,22.6479,0
2026-06-27 14:52:37,131,B+40.5,11537,2,True,False,False,,-1,23.4727,0
2026-06-27 14:53:09,162,B+15.5,13733,9,True,False,False,,-1,24.5708,0
2026-06-27 14:53:38,137,W+49.5,11208,3,True,False,False,,-1,25.089,0
2026-06-27 14:54:06,135,B+47.5,10884,4,True,False,False,,-1,25.3223,0
2026-06-27 14:54:30,119,B+24.5,10241,2,True,False,False,,-1,25.2198,0
2026-06-27 14:55:02,162,W+85.5,12281,2,True,False,False,,-1,25.7984,0
2026-06-27 14:55:22,76,W+8.5,8429,3,True,False,False,,-1,25.3782,0
2026-06-27 14:55:48,125,B+15.5,9767,4,True,False,False,,-1,25.4038,0
2026-06-27 14:56:19,154,W+70.5,12080,2,True,False,False,,-1,25.763,0
2026-06-27 14:56:50,138,W+37.5,12535,4,True,False,False,,-1,26.1233,0
2026-06-27 14:57:09,64,W+12.5,7860,2,True,False,False,,-1,25.6811,0
2026-06-27 14:57:34,119,B+3.5,9268,4,True,False,False,,-1,25.6438,0
2026-06-27 14:57:56,99,B+9.5,9029,5,True,False,False,,-1,25.4325,0
2026-06-27 14:58:16,94,W+5.5,8693,3,True,False,False,,-1,25.1855,0
2026-06-27 14:58:39,105,B+12.5,9155,2,True,False,False,,-1,25.0793,0
2026-06-27 14:58:57,54,W+6.5,7590,2,True,False,False,,-1,24.7509,0
2026-06-27 14:59:20,92,W+13.5,8706,2,True,False,False,,-1,24.6563,0
2026-06-27 14:59:38,62,W+3.5,7653,2,True,False,False,,-1,24.3999,0
2026-06-27 14:59:58,78,W+10.5,8459,2,True,False,False,,-1,24.2236,0
2026-06-27 15:00:18,70,W+7.5,8869,2,True,False,False,,-1,24.0649,0
2026-06-27 15:00:33,46,W+14.5,6256,2,True,False,False,,-1,23.7253,0
2026-06-27 15:00:57,109,B+14.5,9172,2,True,False,False,,-1,23.7332,0
2026-06-27 15:01:20,93,B+21.5,9503,2,True,False,False,,-1,23.6896,0
2026-06-27 15:01:47,101,B+9.5,9865,2,True,False,False,,-1,23.8167,0
2026-06-27 15:02:15,141,W+65.5,11426,3,True,False,False,,-1,23.9623,0
2026-06-27 15:02:44,143,B+44.5,11766,5,True,False,False,,-1,24.1242,0
2026-06-27 15:03:12,133,W+55.5,10880,4,True,False,False,,-1,24.2384,0
2026-06-27 15:03:41,117,B+33.5,11192,3,True,False,False,,-1,24.3575,0
2026-06-27 15:04:04,90,W+9.5,9090,2,True,False,False,,-1,24.3208,0
2026-06-27 15:04:25,60,W+3.5,8198,2,True,False,False,,-1,24.2227,0
2026-06-27 15:04:46,90,W+10.5,8905,2,True,False,False,,-1,24.1569,0
2026-06-27 15:05:13,98,W+22.5,9571,4,True,False,False,,-1,24.226,0
2026-06-27 15:05:38,100,W+26.5,9362,2,True,False,False,,-1,24.249,0
2026-06-27 15:05:59,60,W+0.5,8203,2,True,False,False,,-1,24.1568,0
2026-06-27 15:06:30,154,B+33.5,12327,4,True,False,False,,-1,24.3263,0
2026-06-27 15:06:54,84,W+6.5,9094,2,True,False,False,,-1,24.3165,0
2026-06-27 15:07:17,93,W+2.5,9183,4,True,False,False,,-1,24.2889,0
2026-06-27 15:07:40,104,W+5.5,9530,3,True,False,False,,-1,24.2698,0
2026-06-27 15:08:06,113,W+34.5,10391,3,True,False,False,,-1,24.3005,0
2026-06-27 15:08:32,110,W+44.5,9362,4,True,False,False,,-1,24.3348,0
2026-06-27 15:08:59,125,B+23.5,10790,2,True,False,False,,-1,24.3934,0
2026-06-27 15:09:19,66,W+5.5,8166,2,True,False,False,,-1,24.2997,0
2026-06-27 15:09:40,92,W+17.5,8426,3,True,False,False,,-1,24.2334,0
2026-06-27 15:10:06,115,W+45.5,9951,3,True,False,False,,-1,24.2694,0
2026-06-27 15:10:28,85,W+8.5,8642,2,True,False,False,,-1,24.2218,0
2026-06-27 15:10:53,126,W+33.5,10535,4,True,False,False,,-1,24.2358,0
2026-06-27 15:11:17,112,B+21.5,10568,3,True,False,False,,-1,24.2425,0
2026-06-27 15:11:29,30,W+8.5,4672,2,True,False,False,,-1,24.0064,0
2026-06-27 15:11:55,129,W+67.5,10497,2,True,False,False,,-1,24.0472,0
2026-06-27 15:12:17,72,W+21.5,8527,2,True,False,False,,-1,24.0117,0
2026-06-27 15:12:44,131,W+66.5,10859,3,True,False,False,,-1,24.0656,0
2026-06-27 15:13:13,160,B+53.5,12023,3,True,False,False,,-1,24.1503,0
2026-06-27 15:13:37,91,B+4.5,9422,2,True,False,False,,-1,24.1467,0
2026-06-27 15:13:50,30,W+9.5,4792,2,True,False,False,,-1,23.9614,0
2026-06-27 15:14:10,67,W+11.5,8235,2,True,False,False,,-1,23.8976,0
2026-06-27 15:14:33,118,W+8.5,9630,2,True,False,False,,-1,23.8734,0
2026-06-27 15:14:56,103,W+4.5,9628,4,True,False,False,,-1,23.8655,0
2026-06-27 15:15:17,70,W+12.5,7815,2,True,False,False,,-1,23.8189,0
2026-06-27 15:15:45,153,B+57.5,11386,5,True,False,False,,-1,23.8803,0
2026-06-27 15:16:07,90,W+8.5,9178,2,True,False,False,,-1,23.8526,0
2026-06-27 15:16:33,119,W+12.5,10830,3,True,False,False,,-1,23.8829,0
2026-06-27 15:16:55,97,B+9.5,8761,2,True,False,False,,-1,23.8567,0
2026-06-27 15:17:21,103,W+26.5,9638,3,True,False,False,,-1,23.8865,0
2026-06-27 15:17:52,143,B+57.5,11599,5,True,False,False,,-1,23.9857,0
2026-06-27 15:18:12,64,W+7.5,7858,3,True,False,False,,-1,23.9324,0
2026-06-27 15:18:33,102,B+0.5,9349,3,True,False,False,,-1,23.9003,0
2026-06-27 15:19:00,120,W+38.5,10675,3,True,False,False,,-1,23.9424,0
2026-06-27 15:19:24,89,B+3.5,9653,3,True,False,False,,-1,23.9316,0
2026-06-27 15:19:41,52,W+8.5,7261,3,True,False,False,,-1,23.8398,0
2026-06-27 15:19:57,52,W+5.5,6784,2,True,False,False,,-1,23.7408,0
2026-06-27 15:20:28,162,W+33.5,12458,2,True,False,False,,-1,23.833,0
2026-06-27 15:20:56,112,W+31.5,10956,4,True,False,False,,-1,23.884,0
2026-06-27 15:21:20,106,W+47.5,9437,2,True,False,False,,-1,23.8876,0
2026-06-27 15:21:42,92,W+16.5,9706,2,True,False,False,,-1,23.8642,0
2026-06-27 15:22:04,101,W+5.5,9246,4,True,False,False,,-1,23.8461,0
2026-06-27 15:22:25,79,B+1.5,8339,2,True,False,False,,-1,23.8079,0
2026-06-27 15:22:44,62,W+2.5,7406,5,True,False,False,,-1,23.7486,0
2026-06-27 15:23:08,96,W+6.5,8868,2,True,False,False,,-1,23.7568,0
2026-06-27 15:23:35,127,W+20.5,9661,3,True,False,False,,-1,23.7881,0
2026-06-27 15:24:02,155,W+76.5,11498,3,True,False,False,,-1,23.8352,0
2026-06-27 15:24:27,92,W+4.5,9404,3,True,False,False,,-1,23.8422,0
2026-06-27 15:24:52,128,W+56.5,9842,3,True,False,False,,-1,23.8544,0
2026-06-27 15:25:13,80,W+11.5,8349,2,True,False,False,,-1,23.8277,0
2026-06-27 15:25:40,129,W+27.5,10663,5,True,False,False,,-1,23.8563,0
2026-06-27 15:26:05,114,B+4.5,9787,2,True,False,False,,-1,23.8761,0
2026-06-27 15:26:29,90,W+9.5,8991,4,True,False,False,,-1,23.8678,0
2026-06-27 15:26:54,118,W+38.5,9961,2,True,False,False,,-1,23.8851,0
2026-06-27 15:27:09,42,B+1.5,6312,2,True,False,False,,-1,23.7958,0
2026-06-27 15:27:31,95,B+1.5,8823,2,True,False,False,,-1,23.7762,0
2026-06-27 15:27:58,114,W+1.5,10147,4,True,False,False,,-1,23.8005,0
2026-06-27 15:28:20,85,B+0.5,9430,2,True,False,False,,-1,23.7826,0
2026-06-27 15:28:39,68,W+10.5,8226,2,True,False,False,,-1,23.74,0
2026-06-27 15:29:08,129,B+40.5,11292,3,True,False,False,,-1,23.7868,0
2026-06-27 15:29:33,96,W+3.5,9015,4,True,False,False,,-1,23.8033,0
2026-06-27 15:29:56,84,W+4.5,8929,2,True,False,False,,-1,23.659,0
2026-06-27 15:30:19,94,W+2.5,9875,2,True,False,False,,-1,23.6515,0
2026-06-27 15:30:37,54,W+6.5,7094,2,True,False,False,,-1,23.6314,0
2026-06-27 15:31:03,130,W+51.5,10887,2,True,False,False,,-1,23.7855,0
2026-06-27 15:31:23,54,W+9.5,7785,2,True,False,False,,-1,23.7874,0
2026-06-27 15:31:51,157,B+63.5,10898,7,True,False,False,,-1,23.8278,0
2026-06-27 15:32:15,96,W+20.5,8968,2,True,False,False,,-1,23.7804,0
2026-06-27 15:32:42,132,W+44.5,10980,4,True,False,False,,-1,23.7269,0
2026-06-27 15:32:54,32,W+7.5,5185,2,True,False,False,,-1,23.5506,0
2026-06-27 15:33:27,162,W+74.5,12745,5,True,False,False,,-1,23.6059,0
2026-06-27 15:33:52,94,W+31.5,10276,3,True,False,False,,-1,23.6232,0
2026-06-27 15:34:07,40,W+7.5,5795,2,True,False,False,,-1,23.4491,0
2026-06-27 15:34:30,101,B+5.5,9013,2,True,False,False,,-1,23.4731,0
2026-06-27 15:34:52,99,B+25.5,9276,3,True,False,False,,-1,23.4348,0
2026-06-27 15:35:15,97,B+0.5,9168,3,True,False,False,,-1,23.3579,0
2026-06-27 15:35:42,142,W+66.5,10967,14,True,False,False,,-1,23.3175,0
2026-06-27 15:36:05,101,B+3.5,9374,3,True,False,False,,-1,23.3578,0
2026-06-27 15:36:24,65,B+15.5,7264,2,True,False,False,,-1,23.2957,0
2026-06-27 15:36:48,92,W+3.5,9516,3,True,False,False,,-1,23.3239,0
2026-06-27 15:37:14,124,W+60.5,10795,2,True,False,False,,-1,23.3791,0
2026-06-27 15:37:41,117,B+34.5,11334,3,True,False,False,,-1,23.4141,0
2026-06-27 15:38:03,103,W+24.5,9140,4,True,False,False,,-1,23.4562,0
2026-06-27 15:38:26,127,W+36.5,9999,4,True,False,False,,-1,23.4662,0
2026-06-27 15:38:49,92,B+2.5,9139,3,True,False,False,,-1,23.5065,0
2026-06-27 15:39:16,113,W+11.5,10248,6,True,False,False,,-1,23.5727,0
2026-06-27 15:39:41,114,W+58.5,10521,3,True,False,False,,-1,23.627,0
2026-06-27 15:40:03,84,B+9.5,8618,3,True,False,False,,-1,23.7008,0
2026-06-27 15:40:30,123,B+38.5,10402,7,True,False,False,,-1,23.7268,0
2026-06-27 15:41:00,141,W+63.5,12399,3,True,False,False,,-1,23.7997,0
2026-06-27 15:41:25,103,W+21.5,9213,4,True,False,False,,-1,23.7745,0
2026-06-27 15:41:46,103,B+10.5,9299,3,True,False,False,,-1,23.7051,0
2026-06-27 15:42:12,95,B+8.5,10105,2,True,False,False,,-1,23.6685,0
