datetime,game_length,game_result,game_simulations,num_passes,is_resign_disabled,is_marked_for_resign,is_could_won,marked_resign_player,resign_threshold,time_per_game,training_steps
2026-06-27 14:50:25,76,W+3.5,12969,2,True,False,False,,-1,35.1984,0
2026-06-27 14:50:47,46,W+11.5,10108,2,True,False,False,,-1,28.7053,0
2026-06-27 14:51:33,162,W+76.5,21038,11,True,False,False,,-1,34.2987,0
2026-06-27 14:52:07,147,B+54.5,15950,18,True,False,False,,-1,34.3644,0
2026-06-27 14:52:45,126,W+46.5,15860,2,True,False,False,,-1,35.0403,0
2026-06-27 14:53:20,97,B+2.5,14085,4,True,False,False,,-1,35.0334,0
2026-06-27 14:53:57,105,B+11.5,16443,3,True,False,False,,-1,35.2389,0
2026-06-27 14:54:33,91,B+9.5,14293,2,True,False,False,,-1,35.3236,0
2026-06-27 14:55:05,89,B+4.5,12526,2,True,False,False,,-1,34.9984,0
2026-06-27 14:55:48,109,B+14.5,17855,2,True,False,False,,-1,35.8377,0
2026-06-27 14:56:21,86,W+22.5,12962,2,True,False,False,,-1,35.5224,0
2026-06-27 14:57:15,162,B+56.5,22482,4,True,False,False,,-1,37.0693,0
2026-06-27 14:57:55,149,B+33.5,17396,7,True,False,False,,-1,37.2668,0
2026-06-27 14:58:30,77,B+2.5,14581,2,True,False,False,,-1,37.1255,0
2026-06-27 14:59:02,111,B+36.5,14331,5,True,False,False,,-1,36.7717,0
2026-06-27 14:59:32,102,W+11.5,13009,4,True,False,False,,-1,36.3879,0
2026-06-27 15:00:01,85,B+12.5,11750,2,True,False,False,,-1,35.9546,0
2026-06-27 15:00:46,115,B+38.5,20404,3,True,False,False,,-1,36.4381,0
2026-06-27 15:01:05,32,W+7.5,7990,2,True,False,False,,-1,35.5084,0
2026-06-27 15:01:56,162,W+71.5,22594,6,True,False,False,,-1,36.3194,0
2026-06-27 15:02:38,149,W+79.5,18230,10,True,False,False,,-1,36.562,0
2026-06-27 15:03:28,162,W+60.5,23191,3,True,False,False,,-1,37.196,0
2026-06-27 15:04:05,105,B+8.5,15970,5,True,False,False,,-1,37.1749,0
2026-06-27 15:04:54,139,B+49.5,20350,2,True,False,False,,-1,37.6531,0
2026-06-27 15:05:38,147,B+50.5,20717,13,True,False,False,,-1,37.9119,0
2026-06-27 15:06:13,82,W+16.5,14595,2,True,False,False,,-1,37.8068,0
2026-06-27 15:06:51,115,B+6.5,16812,2,True,False,False,,-1,37.818,0
2026-06-27 15:07:35,128,B+34.5,17793,3,True,False,False,,-1,38.0329,0
2026-06-27 15:08:06,86,W+20.5,12833,4,True,False,False,,-1,37.78,0
2026-06-27 15:08:38,76,W+7.5,13251,2,True,False,False,,-1,37.5865,0
2026-06-27 15:09:15,105,W+13.5,16954,5,True,False,False,,-1,37.585,0
2026-06-27 15:09:35,28,W+7.5,8236,2,True,False,False,,-1,37.0273,0
2026-06-27 15:10:12,94,W+5.5,15284,3,True,False,False,,-1,37.0331,0
2026-06-27 15:10:45,76,W+24.5,13904,2,True,False,False,,-1,36.9057,0
2026-06-27 15:11:23,93,W+17.5,14863,2,True,False,False,,-1,36.9382,0
2026-06-27 15:12:07,125,B+8.5,18440,4,True,False,False,,-1,37.1245,0
2026-06-27 15:12:47,112,B+30.5,16815,2,True,False,False,,-1,37.2119,0
2026-06-27 15:13:31,124,B+48.5,18260,5,True,False,False,,-1,37.3973,0
2026-06-27 15:13:58,68,W+5.5,10720,2,True,False,False,,-1,37.1302,0
2026-06-27 15:14:38,106,W+16.5,16693,3,True,False,False,,-1,37.187,0
2026-06-27 15:15:12,70,W+0.5,14324,3,True,False,False,,-1,37.1072,0
2026-06-27 15:15:25,30,W+7.5,5956,2,True,False,False,,-1,36.5455,0
2026-06-27 15:16:08,147,B+54.5,19987,8,True,False,False,,-1,36.7006,0
2026-06-27 15:16:56,162,W+25.5,22511,4,True,False,False,,-1,36.942,0
2026-06-27 15:17:30,102,W+15.5,14872,6,True,False,False,,-1,36.8799,0
2026-06-27 15:18:09,123,B+25.5,19915,4,True,False,False,,-1,36.9322,0
2026-06-27 15:18:55,162,B+47.5,18953,3,True,False,False,,-1,37.1207,0
2026-06-27 15:19:23,62,W+5.5,12271,2,True,False,False,,-1,36.9288,0
2026-06-27 15:19:55,88,W+1.5,13705,2,True,False,False,,-1,36.8319,0
2026-06-27 15:20:49,162,W+1.5,21718,2,True,False,False,,-1,37.1697,0
2026-06-27 15:21:41,162,W+54.5,22167,6,True,False,False,,-1,37.4614,0
2026-06-27 15:22:10,77,B+0.5,12933,3,True,False,False,,-1,37.3102,0
2026-06-27 15:22:44,105,B+9.5,14815,5,True,False,False,,-1,37.2429,0
2026-06-27 15:23:30,162,W+65.5,18880,6,True,False,False,,-1,37.3979,0
2026-06-27 15:24:02,70,W+9.5,13261,2,True,False,False,,-1,37.3019,0
2026-06-27 15:24:37,106,W+17.5,16735,5,True,False,False,,-1,37.2647,0
2026-06-27 15:25:32,162,W+76.5,23527,0,True,False,False,,-1,37.5673,0
2026-06-27 15:26:12,162,B+66.5,19663,19,True,False,False,,-1,37.6201,0
2026-06-27 15:26:49,118,W+44.5,14825,3,True,False,False,,-1,37.6128,0
2026-06-27 15:27:21,107,B+7.5,12911,5,True,False,False,,-1,37.5107,0
2026-06-27 15:28:09,162,B+36.5,21204,3,True,False,False,,-1,37.6895,0
2026-06-27 15:28:49,148,W+51.5,17306,5,True,False,False,,-1,37.7249,0
2026-06-27 15:29:24,86,W+9.5,13723,2,True,False,False,,-1,37.6851,0
2026-06-27 15:30:09,162,B+37.5,19681,2,True,False,False,,-1,37.7953,0
2026-06-27 15:30:45,92,W+15.5,16113,2,True,False,False,,-1,37.7701,0
2026-06-27 15:31:02,32,W+7.5,7691,2,True,False,False,,-1,37.4487,0
2026-06-27 15:31:30,68,W+0.5,11712,2,True,False,False,,-1,37.3101,0
2026-06-27 15:32:13,162,W+85.5,19016,18,True,False,False,,-1,37.3927,0
2026-06-27 15:33:04,154,W+55.5,22915,4,True,False,False,,-1,37.5877,0
2026-06-27 15:33:52,114,W+43.5,20680,3,True,False,False,,-1,37.7339,0
2026-06-27 15:34:41,141,B+25.5,21931,5,True,False,False,,-1,37.8919,0
2026-06-27 15:35:25,107,B+27.5,19413,2,True,False,False,,-1,37.9759,0
2026-06-27 15:35:55,60,W+12.5,12507,2,True,False,False,,-1,37.8707,0
2026-06-27 15:36:29,93,B+13.5,15368,2,True,False,False,,-1,37.8236,0
2026-06-27 15:37:07,117,W+22.5,15235,4,True,False,False,,-1,37.817,0
2026-06-27 15:37:52,150,B+50.5,19431,4,True,False,False,,-1,37.9238,0
2026-06-27 15:38:33,103,B+14.5,16409,3,True,False,False,,-1,37.953,0
2026-06-27 15:39:05,100,W+29.5,12923,2,True,False,False,,-1,37.8825,0
2026-06-27 15:39:32,50,W+9.5,11321,2,True,False,False,,-1,37.7488,0
2026-06-27 15:40:03,90,W+6.5,14005,2,True,False,False,,-1,37.6598,0
