datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2026-06-19 00:43:21,1000,89,B+15.5,5,16.0,-15.263693206478006,0.9416380065304626,4.36015329020426,0.02098987035146542,0.054505927642602904,0.08555287302378314
2026-06-19 05:54:26,2000,129,W+22.5,10,0.7363067935219938,32.0,0.9437092603440994,4.054644942994394,0.054810736363035246,0.140041060476308,0.2143321382896199
2026-06-26 14:43:31,1000,102,B+4.5,11,16.0,-15.263693206478006,0.9461826732343106,4.339282149508274,0.025589417815343973,0.06171167030340563,0.09415847795620108
2026-06-26 19:51:21,2000,119,B+4.5,19,32.0,0.7363067935219938,0.9248914888688246,4.0197667189731385,0.05331249667371436,0.13655591949824292,0.20937617427962732
2026-06-27 00:56:30,3000,101,B+5.5,10,48.0,16.736306793521994,0.950807721926124,3.7303771440619853,0.07785685601900458,0.19503081148467652,0.2893166962605292
2026-06-27 05:35:36,4000,81,B+4.5,16,64.0,32.73630679352199,0.9948691450450855,3.475790385158426,0.10073525024150849,0.23800400283197942,0.3460611133420744
