datetime,training_steps,game_length,game_result,num_passes,black_elo_rating,white_elo_rating,value_mse_error,policy_entropy,policy_top_1_accuracy,policy_top_3_accuracy,policy_top_5_accuracy
2026-05-27 17:32:02,1000,150,B+49.5,2,16.0,-15.263693206478006,1.229041094855801,4.396782844563377,0.027140878074899084,0.044479494759386576,0.06169231736877501
2026-05-27 17:33:30,2000,84,W+7.5,2,0.7363067935219938,32.0,1.3236509206958633,4.327337051440302,0.027140878074899084,0.04443111242281001,0.06198744962189204
2026-06-28 02:31:24,1000,141,B+31.5,14,16.0,-15.263693206478006,0.9311161877672903,4.305267528145668,0.02782790725428627,0.07205258837436962,0.11190834450158936
2026-06-28 05:05:33,2000,111,B+0.5,6,32.0,0.7363067935219938,0.9294320476709367,4.028765589066036,0.05097401707251383,0.13427872419003936,0.20654096935624075
2026-06-28 07:47:26,3000,87,B+2.5,6,48.0,16.736306793521994,0.9237499499049098,3.8190286854479463,0.073008945894033,0.185649476422481,0.27873064101757733
2026-06-28 10:19:41,4000,79,B+4.5,6,64.0,32.73630679352199,0.9580258012362204,3.626119465605627,0.084944868327471,0.20943262033896665,0.3116580465470333
2026-06-28 13:02:17,5000,65,B+1.5,6,80.0,48.73630679352199,0.9463758015600292,3.4764058728162177,0.09740977097414609,0.23904422306837553,0.35074129803358056
2026-06-28 15:37:53,6000,146,B+3.5,35,96.0,64.73630679352199,0.9532068400925221,3.196004684764634,0.10887961023189655,0.25723436887661055,0.37006520326225967
